formid,7  Crop(s) planted | None,7  Crop(s) planted | Groundnut,7  Crop(s) planted | Maize,7  Crop(s) planted | Rice,7  Crop(s) planted | Sorghum,7  Crop(s) planted | extra,8  Farm-related problem reported by the farmer | None,8  Farm-related problem reported by the farmer | Disease_outbreak_(Specify),8  Farm-related problem reported by the farmer | Pest_Attack_(Specify),8  Farm-related problem reported by the farmer | Soil_degradation,8  Farm-related problem reported by the farmer | Water_Scarcity,8  Farm-related problem reported by the farmer | Weed_Infestation,8  Farm-related problem reported by the farmer | Others,8  Farm-related problem reported by the farmer | extra,Cooperative_Unique_ID,received_on,6  Ongoing farm activity at the time of visit | None,6  Ongoing farm activity at the time of visit | Site_Selection,6  Ongoing farm activity at the time of visit | Land_Measurement,6  Ongoing farm activity at the time of visit | Land_Clearing,6  Ongoing farm activity at the time of visit | First_herbicide_application,6  Ongoing farm activity at the time of visit | Ploughing_Harrowing_Tilling,6  Ongoing farm activity at the time of visit | Preparation_of_Nursery_,6  Ongoing farm activity at the time of visit | Planting,6  Ongoing farm activity at the time of visit | Transplanting,6  Ongoing farm activity at the time of visit | Gap_control_(Replacement_of_un-germinated_plants),6  Ongoing farm activity at the time of visit | Mulching,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_1,6  Ongoing farm activity at the time of visit | NPK_Application,6  Ongoing farm activity at the time of visit | Application_of_Aflasafe,6  Ongoing farm activity at the time of visit | Application_of_Pesticide,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_2,6  Ongoing farm activity at the time of visit | Urea_Application,6  Ongoing farm activity at the time of visit | SSP_Application,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_3,6  Ongoing farm activity at the time of visit | Harvesting,6  Ongoing farm activity at the time of visit | Drying_(To_eradicate_moisture),6  Ongoing farm activity at the time of visit | Winnowing,6  Ongoing farm activity at the time of visit | Bagging,6  Ongoing farm activity at the time of visit | Storage,6  Ongoing farm activity at the time of visit | extra
ae95bd60-873b-420a-934b-6cafd119357e,,,,1,,,1,,,,,,,,GanAJ3S32,26/06/2025 17:25,,1,,,,,,,,,,,,,,,,,,,,,,,
574b89c5-b3a0-4f8c-aead-f097c1475086,,,,1,,,1,,,,,,,,GanAJ3S32,26/06/2025 17:25,,,1,,,,,,,,,,,,,,,,,,,,,,
6b0e00a4-0881-4ed0-9569-57544207a075,,,,1,,,1,,,,,,,,GanAJ3S32,26/06/2025 17:25,,,,,,,1,,,,,,,,,,,,,,,,,,
e38a45c7-94bf-4dc2-b836-c8ca31cde0f3,,,,1,,,1,,,,,,,,GanAJ3S32,26/06/2025 17:25,,,,,,,,1,,,,,,,,,,,,,,,,,
dc0d7cf5-6359-483c-b4d7-b83dd06eff4a,,,,1,,,1,,,,,,,,GanMBDR51,26/06/2025 17:25,,,,,1,,,,,,,,,,,,,,,,,,,,
08ca5855-e53e-4143-aac4-a41434dc790b,,,,1,,,1,,,,,,,,GanNUJW07,26/06/2025 17:25,,1,,,,,,,,,,,,,,,,,,,,,,,
f2c816b3-f40d-4a93-8d9b-b139eba442c4,,,,1,,,1,,,,,,,,GanNUJW07,26/06/2025 17:25,,,1,,,,,,,,,,,,,,,,,,,,,,
0a3709ce-05b4-463e-89dc-4c546418efbc,,,,1,,,1,,,,,,,,GanNUJW07,26/06/2025 17:25,,,,,,,1,,,,,,,,,,,,,,,,,,
a17e2f20-7a68-40ed-9852-68997fa60ba5,,,,1,,,1,,,,,,,,GanNUJW07,26/06/2025 17:25,,,,,,,,1,,,,,,,,,,,,,,,,,
75767a93-6279-417d-981e-7ab2adad147e,,,,1,,,1,,,,,,,,GanT6Y614,26/06/2025 17:25,,1,,,,,,,,,,,,,,,,,,,,,,,
fea61043-f006-4050-95d8-860f54a36d5b,,,,1,,,1,,,,,,,,GanT6Y614,26/06/2025 17:25,,,1,,,,,,,,,,,,,,,,,,,,,,
4d7a691c-669d-490c-b046-8f393f750767,,,,1,,,1,,,,,,,,GanT6Y614,26/06/2025 17:25,,,,,,,1,,,,,,,,,,,,,,,,,,
2fe7f1b6-7f79-40d1-a9a2-567b4504bf17,,,,1,,,1,,,,,,,,GanT6Y614,26/06/2025 17:25,1,,,,,,,,,,,,,,,,,,,,,,,,
501bba8c-8079-462d-a361-6c38c58a025b,,,,1,,,1,,,,,,,,GanSV8Y59,26/06/2025 17:25,,1,,,,,,,,,,,,,,,,,,,,,,,
39918e5b-fc32-420d-ac2b-4435f6571a22,,,,1,,,1,,,,,,,,GanSV8Y59,26/06/2025 17:25,,,,1,,,,,,,,,,,,,,,,,,,,,
d32bb980-afb9-4f30-af44-84afe618f10e,,,,1,,,1,,,,,,,,GanSV8Y59,26/06/2025 17:25,,,,,,,1,,,,,,,,,,,,,,,,,,
bb07105c-f660-4186-9117-bd6d12ee6cae,,,,1,,,1,,,,,,,,GanSV8Y59,26/06/2025 17:26,,,,,,,,1,,,,,,,,,,,,,,,,,
1579b339-cc22-4a44-8358-6a9881b992d2,,,1,,,,1,,,,,,,,RimGAT224,26/06/2025 17:26,,,,,,,,1,,,,,,,,,,,,,,,,,
a404b9cf-1254-4719-b1b9-7e179151915a,,,,1,,,1,,,,,,,,GanNQRZ53,26/06/2025 17:26,,,,,1,,,,,,,,,,,,,,,,,,,,
816eceea-64df-44cb-b3c9-5787d30ae1d0,,,,1,,,1,,,,,,,,GanQOEM08,26/06/2025 17:27,,,,,1,,,,,,,,,,,,,,,,,,,,
1575c5cd-989b-4dd6-b248-27844f07134f,,,1,,,,,,,,1,,,,TofFGL749,26/06/2025 17:28,,,,,,,,1,,,,,,,,,,,,,,,,,
f3e8c429-f5e2-4b3c-847c-32b501325300,,,,1,,,1,,,,,,,,GanQS4A53,26/06/2025 17:29,,,,,1,,,,,,,,,,,,,,,,,,,,
64a9eeff-aa13-4097-afe0-6f55e94069b5,,,,1,,,1,,,,,,,,GanE9CJ16,26/06/2025 17:29,,,,,,,,1,,,,,,,,,,,,,,,,,
765a03ac-c273-4594-8878-c43feb0bb5c0,,,,1,,,1,,,,,,,,GanR0QS29,26/06/2025 17:30,,,,,1,,,,,,,,,,,,,,,,,,,,
ce3ff931-ad19-4070-9ae7-38f79ab70760,,,,1,,,1,,,,,,,,KirKEJA56,26/06/2025 17:30,,,,1,,,,,,,,,,,,,,,,,,,,,
33fa7cfa-316c-4daf-a41e-c4f5c397c3db,,,1,,,,1,,,,,,,,BebZ6YB31,26/06/2025 17:30,,1,,,,,,,,,,,,,,,,,,,,,,,
d59f3edc-4a77-4640-88fb-693fb998629a,,,1,,,,1,,,,,,,,BebZ6YB31,26/06/2025 17:30,,,,1,,,,,,,,,,,,,,,,,,,,,
9b6d6efa-ffc0-40ca-8f27-3a6d9bbb598c,,,1,,,,,,,,1,,,,TofOW7J36,26/06/2025 17:31,,,,,,,,1,,,,,,,,,,,,,,,,,
f2b50f29-c645-4c25-aefe-7cc7dfc0d75c,,,1,,,,1,,,,,,,,GanR0QS29,26/06/2025 17:31,,,,,1,,,,,,,,,,,,,,,,,,,,
8b72ecd9-85f9-4ce8-88ad-f161bdd58356,,,,1,,,1,,,,,,,,GanXL3L08,26/06/2025 17:32,,,,,1,,,,,,,,,,,,,,,,,,,,
449f7fa9-b864-4f3e-9d10-7b468290b10d,,,1,,,,1,,,,,,,,BebZ6YB31,26/06/2025 17:32,,,,,,,,1,,,,,,,,,,,,,,,,,
6edd1836-8b02-438b-8714-ed2fe16367b3,,,,1,,,1,,,,,,,,KirKEJA56,26/06/2025 17:32,,1,,,,,,,,,,,,,,,,,,,,,,,
b7038e56-8e54-4e2c-929c-467836efb630,,,1,,,,,,,,1,,,,TofPTUH04,26/06/2025 17:32,,,,,,,,1,,,,,,,,,,,,,,,,,
a3498cc4-79f1-4677-878a-ec4a0dd515b3,,,,1,,,1,,,,,,,,Gan1VYM18,26/06/2025 17:34,,,,,,1,,,,,,,,,,,,,,,,,,,
78dd608b-1e0f-4e3a-b2d6-f47cf9b84872,,,,1,,,1,,,,,,,,GanM6YZ57,26/06/2025 17:35,,,,,,1,,,,,,,,,,,,,,,,,,,
8fcb1fe2-55f6-4557-9393-f1167046b4e7,,,,1,,,1,,,,,,,,GanMBDR51,26/06/2025 17:36,,,,,,1,,,,,,,,,,,,,,,,,,,
d2554a13-31dc-4b91-976c-f19b8517f191,,,,1,,,1,,,,,,,,BauVLJW38,26/06/2025 17:36,,1,,,,,,,,,,,,,,,,,,,,,,,
3075f520-b8fe-42f7-82af-66d645ceaa1d,,,,1,,,1,,,,,,,,BauVLJW38,26/06/2025 17:36,,,,1,,,,,,,,,,,,,,,,,,,,,
11e13538-1c3d-441d-8a29-772d15883ada,,,,1,,,1,,,,,,,,BauVLJW38,26/06/2025 17:36,,,,,,,,1,,,,,,,,,,,,,,,,,
e15f060f-7de2-4b48-b364-5e43ad811dea,,,,1,,,1,,,,,,,,BauVLJW38,26/06/2025 17:36,,,,,,,1,,,,,,,,,,,,,,,,,,
36b3a225-4f81-4c3a-8a4b-6d1dd7155124,,,1,,,,1,,,,,,,,BauVGYH29,26/06/2025 17:36,,1,,,,,,,,,,,,,,,,,,,,,,,
240588d7-6eb2-4afc-831f-12135cbd36fd,,,1,,,,1,,,,,,,,BauVGYH29,26/06/2025 17:36,,,,1,,,,,,,,,,,,,,,,,,,,,
40e72574-f098-49c8-aef0-b2fdfe69d04f,,,1,,,,1,,,,,,,,BauVGYH29,26/06/2025 17:36,,,,,,,1,,,,,,,,,,,,,,,,,,
0f51c43a-f6b9-485c-b5f2-e181bf83eb4b,,,1,,,,1,,,,,,,,BauVGYH29,26/06/2025 17:36,,,,,,,,1,,,,,,,,,,,,,,,,,
745303f5-527b-420b-9f4c-c550db6d69f8,,,,1,,,1,,,,,,,,BauUUKK00,26/06/2025 17:36,,1,,,,,,,,,,,,,,,,,,,,,,,
e610c6e6-4bcf-4690-a68b-28bd6cea1bc9,,,,1,,,1,,,,,,,,BauUUKK00,26/06/2025 17:36,,,1,,,,,,,,,,,,,,,,,,,,,,
ebacbc35-6469-4744-b7d2-5ece1a44e4fe,,,1,1,,,1,,,,,,,,BauUUKK00,26/06/2025 17:36,,,,,,,,1,,,,,,,,,,,,,,,,,
75348291-3f80-4282-b54d-7b1db16f259c,,,,1,,,1,,,,,,,,BauUUKK00,26/06/2025 17:36,,,,1,,,,,,,,,,,,,,,,,,,,,
8957ffdd-e21d-4851-97c2-bb18a88285bd,,,1,,,,1,,,,,,,,BauSPIG25,26/06/2025 17:36,,1,,,,,,,,,,,,,,,,,,,,,,,
1c524091-d21a-4dea-b430-bdac5721837d,,,,1,,,1,,,,,,,,BauSPIG25,26/06/2025 17:36,,,,,,,1,,,,,,,,,,,,,,,,,,
098b26ac-c155-4c88-b098-255e080a7b43,,,,1,,,1,,,,,,,,BauSPIG25,26/06/2025 17:36,,,,1,,,,,,,,,,,,,,,,,,,,,
4f3a0051-d781-4aa5-8627-41c84c30d4df,,,,1,,,1,,,,,,,,BauSPIG25,26/06/2025 17:36,,,,,,,,1,,,,,,,,,,,,,,,,,
b61b3c41-cd07-4cc4-a74a-feac0085af8e,,,1,,,,1,,,,,,,,BauO79J27,26/06/2025 17:36,,1,,,,,,,,,,,,,,,,,,,,,,,
20380930-ade7-4b16-963b-3a4c9984d33b,,,1,,,,1,,,,,,,,BauO79J27,26/06/2025 17:36,,,,1,,,,,,,,,,,,,,,,,,,,,
6e985657-ce73-4878-8cb6-0557d9c4b11f,,,1,,,,1,,,,,,,,BauO79J27,26/06/2025 17:37,,,,,,,,1,,,,,,,,,,,,,,,,,
48b788a4-852c-4a18-99f8-a9f21309ca37,,,1,,,,1,,,,,,,,BauO79J27,26/06/2025 17:37,,,,,,,1,,,,,,,,,,,,,,,,,,
73f8d9d6-458b-4170-a4fc-e2ba1d1767f3,,,,1,,,1,,,,,,,,BauHWUR12,26/06/2025 17:37,,1,,,,,,,,,,,,,,,,,,,,,,,
98c97cbd-9d82-47a9-9367-22f737f52f75,,,,1,,,1,,,,,,,,BauHWUR12,26/06/2025 17:37,,,,1,,,,,,,,,,,,,,,,,,,,,
947bf77d-dd9b-42d0-9282-09e59ea5f5a9,,,,1,,,1,,,,,,,,GanNQRZ53,26/06/2025 17:37,,,,,,1,,,,,,,,,,,,,,,,,,,
3120de4a-9d67-4113-b53a-04c18608d3b1,,,,1,,,1,,,,,,,,BauHWUR12,26/06/2025 17:37,,,,,,,,1,,,,,,,,,,,,,,,,,
c7624ad1-8cac-4510-9732-111faa7b7214,,,,1,,,1,,,,,,,,BauHWUR12,26/06/2025 17:37,,,,,,,1,,,,,,,,,,,,,,,,,,
5827e4fc-8805-4b47-8025-66210fd8cfb7,,,,1,,,1,,,,,,,,KirKEJA56,26/06/2025 17:37,,,,,,,1,,,,,,,,,,,,,,,,,,
274f9655-7a58-4136-b415-7c788bd3f43e,,,,1,,,1,,,,,,,,GanQOEM08,26/06/2025 17:38,,,,,,1,,,,,,,,,,,,,,,,,,,
0ff78579-2cbf-4467-9e42-14291fbcd439,,,,1,,,1,,,,,,,,GanQOEM08,26/06/2025 17:39,,,,,,1,,,,,,,,,,,,,,,,,,,
a1b58efd-7f39-4407-b5ea-a21a18bb1a47,1,,,,,,1,,,,,,,,ZanKOYX21,26/06/2025 17:39,,1,,,,,,,,,,,,,,,,,,,,,,,
220fef39-b170-49ce-ac6b-e0eacce6bc4f,1,,,,,,1,,,,,,,,ZanKOYX21,26/06/2025 17:39,,,,1,,,,,,,,,,,,,,,,,,,,,
d4fdf05b-0b80-43c8-a048-e2c4cb707ef2,1,,,,,,1,,,,,,,,ZanKOYX21,26/06/2025 17:39,,,,,1,,,,,,,,,,,,,,,,,,,,
86d097b4-48f1-4a53-9903-197caa082dd8,1,,,,,,1,,,,,,,,ZanKOYX21,26/06/2025 17:39,,,,,,1,,,,,,,,,,,,,,,,,,,
9d1fbf5f-4b1c-4473-9fce-9358cc728fc5,,,1,,,,1,,,,,,,,ZanKOYX21,26/06/2025 17:39,,,,,,,,1,,,,,,,,,,,,,,,,,
fbe8644d-421d-4aae-8e1b-13b1c7a9b0ae,,,,1,,,1,,,,,,,,KirKEJA56,26/06/2025 17:40,,,,,,,,1,,,,,,,,,,,,,,,,,
e88cafbf-4260-4aff-9175-bb56ae0c42cb,,,,1,,,1,,,,,,,,GanQS4A53,26/06/2025 17:40,,,,,,1,,,,,,,,,,,,,,,,,,,
4dbdcc77-147c-44bf-8d37-5d81bdc5efc5,,,,1,,,1,,,,,,,,GanMBDR51,26/06/2025 17:41,,,,,,1,,,,,,,,,,,,,,,,,,,
63a4aabe-dbda-4733-97fc-42f1e9041385,,,,1,,,1,,,,,,,,GanR0QS29,26/06/2025 17:42,,,,,,1,,,,,,,,,,,,,,,,,,,
b746145c-9592-478e-896d-0479f4acf5a0,,,,1,,,1,,,,,,,,KirMGVX05,26/06/2025 17:42,,1,,,,,,,,,,,,,,,,,,,,,,,
ec2618e4-d948-460b-8e7e-e1930410ae3b,,,,1,,,1,,,,,,,,GanXL3L08,26/06/2025 17:44,,,,,,1,,,,,,,,,,,,,,,,,,,
bc1790cc-c091-436e-8007-01e7afb30e3c,,,,1,,,1,,,,,,,,KirMGVX05,26/06/2025 17:46,,,,1,,,,,,,,,,,,,,,,,,,,,
034972b7-e4ae-4aaf-a9ad-c12f908a8c20,,,,1,,,1,,,,,,,,KirMGVX05,26/06/2025 17:50,,,,1,,,,,,,,,,,,,,,,,,,,,
85ad3167-b03d-43bd-8039-5470e0088fbb,,,,1,,,1,,,,,,,,KirMGVX05,26/06/2025 17:54,,,,,,,,1,,,,,,,,,,,,,,,,,
de4d3d4a-8d06-4117-a2f3-c4bb1f020bb0,,,1,1,,,1,,,,,,,,Taf05VB51,26/06/2025 17:55,,1,,,,,,,,,,,,,,,,,,,,,,,
6dee2b1f-806d-4dda-8759-514eaf8e08fe,,,1,,,,1,,,,,,,,Taf0S3P55,26/06/2025 17:55,,,1,,,,,,,,,,,,,,,,,,,,,,
419d5396-75e1-4d6a-9db1-5525e246deda,,,,1,,,1,,,,,,,,Taf7C7034,26/06/2025 17:56,,,,1,,,,,,,,,,,,,,,,,,,,,
9cdef030-b6ea-4195-bac1-a7f5c3a6f07b,,,1,,,,1,,,,,,,,Taf99UZ59,26/06/2025 17:56,,,,,,1,,,,,,,,,,,,,,,,,,,
47a27229-81a9-4efb-baa9-69d66d3dd7fb,,,,1,,,1,,,,,,,,TafCTC033,26/06/2025 17:56,,,,,,,,1,,,,,,,,,,,,,,,,,
62166dd4-bc60-4fea-b2f4-988eaa5e5db8,,,,1,,,1,,,,,,,,TafHM1B34,26/06/2025 17:56,,1,,,,,,,,,,,,,,,,,,,,,,,
cd5cece8-2c0b-4574-9c22-f5749aea89b0,,,1,,,,1,,,,,,,,TafKBUD47,26/06/2025 17:56,,,,,,,,1,,,,,,,,,,,,,,,,,
2c4f8ea6-024e-43a9-bf64-87263c50acf8,,,,1,,,1,,,,,,,,TafSY7O01,26/06/2025 17:56,,,,,,1,,,,,,,,,,,,,,,,,,,
d586e800-aca5-4f71-8b76-3588116a3ef8,,,,1,,,1,,,,,,,,Jah1YDH47,26/06/2025 17:56,,1,,,,,,,,,,,,,,,,,,,,,,,
1dab084e-c6fd-4598-a175-8a2a624185f0,,,,1,,,1,,,,,,,,Jah1YDH47,26/06/2025 17:56,,,,1,,,,,,,,,,,,,,,,,,,,,
f17c674a-6703-4459-909a-3747cc4924d8,,,,1,,,1,,,,,,,,TafUPMU35,26/06/2025 17:56,,,,,,1,,,,,,,,,,,,,,,,,,,
75df6318-f28d-4df9-82eb-c12431be97a1,,,,1,,,1,,,,,,,,Jah1YDH47,26/06/2025 17:56,,,,,,,1,,,,,,,,,,,,,,,,,,
61758cef-d134-4c17-980d-197cb2633610,,,,1,,,1,,,,,,,,Jah1YDH47,26/06/2025 17:57,,,,,,,,1,,,,,,,,,,,,,,,,,
4e0acbfa-31c7-4850-92e8-2f52c45502ac,,,,1,,,1,,,,,,,,Jah8LDC31,26/06/2025 17:57,,1,,,,,,,,,,,,,,,,,,,,,,,
80eefa5e-fef4-4119-ad33-5e6b2ef95213,,,,1,,,1,,,,,,,,Jah8LDC31,26/06/2025 17:57,,,,1,,,,,,,,,,,,,,,,,,,,,
d8a6f3a7-7d53-4fbb-b1ac-5fc31a987f1d,,,,1,,,1,,,,,,,,Jah8LDC31,26/06/2025 17:57,,,,,,,1,,,,,,,,,,,,,,,,,,
0906c8e0-10f2-4227-901e-b3b178d1cb2e,,,,1,,,1,,,,,,,,Jah8LDC31,26/06/2025 17:57,,,,,,,,1,,,,,,,,,,,,,,,,,
cc920f56-02a5-463b-9e85-a499faa3476f,,,,1,,,1,,,,,,,,JahBU4R20,26/06/2025 17:57,,1,,,,,,,,,,,,,,,,,,,,,,,
1688ff1f-db72-4531-813a-0f482d578755,,,,1,,,1,,,,,,,,JahBU4R20,26/06/2025 17:57,,,,1,,,,,,,,,,,,,,,,,,,,,
06223564-78a8-4805-93d9-0ea15b820614,,,,1,,,1,,,,,,,,JahBU4R20,26/06/2025 17:57,,,,,,,1,,,,,,,,,,,,,,,,,,
a285db95-9d77-4cf9-9e8d-76da2957f191,,,,1,,,1,,,,,,,,JahBU4R20,26/06/2025 17:57,,,,,,,,1,,,,,,,,,,,,,,,,,
c52de492-81ec-4853-8639-e6f7cc96dc58,,,,1,,,1,,,,,,,,JahRW9U54,26/06/2025 17:57,,1,,,,,,,,,,,,,,,,,,,,,,,
58d516f9-d020-4473-9598-0f446e33d4e8,,,,1,,,1,,,,,,,,JahRW9U54,26/06/2025 17:57,,,,1,,,,,,,,,,,,,,,,,,,,,
35a698f8-faab-4b91-a0d4-4572661cbbfa,,,,1,,,1,,,,,,,,JahRW9U54,26/06/2025 17:57,,,,,,,1,,,,,,,,,,,,,,,,,,
66a19c16-c3c7-484f-b396-143b697b22af,,,,1,,,1,,,,,,,,JahRW9U54,26/06/2025 17:57,,,,,,,,1,,,,,,,,,,,,,,,,,
1442f8c4-8d85-4b8d-806b-b53d0be281ba,,,,1,,,1,,,,,,,,JahZRYH10,26/06/2025 17:57,,1,,,,,,,,,,,,,,,,,,,,,,,
675f481b-d820-4751-a1e3-1b0d5e191275,,,,1,,,1,,,,,,,,JahZRYH10,26/06/2025 17:57,,,,1,,,,,,,,,,,,,,,,,,,,,
06de8a9b-695a-4918-9331-0f6eb636617b,,,,1,,,1,,,,,,,,JahZRYH10,26/06/2025 17:57,,,,,,,1,,,,,,,,,,,,,,,,,,
8ed7c7a2-322d-4560-9b9d-f32751aad8ca,,,,1,,,1,,,,,,,,JahZRYH10,26/06/2025 17:57,,,,,,,,1,,,,,,,,,,,,,,,,,
edf9a18b-f91e-481d-af5d-4023523dfedd,1,,,,,,,,,,,,1,,RinCIUK18,26/06/2025 17:59,,1,,,,,,,,,,,,,,,,,,,,,,,
186afea0-64e0-4cf0-8541-1c8252aee4a9,1,,,,,,,,,,1,,,,RinCDGT36,26/06/2025 17:59,,1,,,,,,,,,,,,,,,,,,,,,,,
79bcf273-40e7-46cc-838c-1b2ffe485881,1,,,,,,,,,,,,1,,RinCVFA19,26/06/2025 17:59,,1,,,,,,,,,,,,,,,,,,,,,,,
31cfa6a5-af63-4e41-856f-749f9446c8c8,1,,,,,,,,,,1,,,,RinMDYP17,26/06/2025 17:59,,1,,,,,,,,,,,,,,,,,,,,,,,
b06e0015-208f-47f0-a7ec-59359607d34c,1,,,,,,,,,,,,1,,RinY7KU09,26/06/2025 17:59,,1,,,,,,,,,,,,,,,,,,,,,,,
1597a97a-f61d-45c5-886e-afc752306987,,,,1,,,1,,,,,,,,Bau5Y0418,26/06/2025 18:00,,1,,,,,,,,,,,,,,,,,,,,,,,
87fddd53-4566-4631-8168-b4b4ae4686f4,,,,1,,,1,,,,,,,,Bau5Y0418,26/06/2025 18:00,,1,,,,1,,,,,,,,,,,,,,,,,,,
10353d1a-cb57-47b5-85b0-c91714c5efa6,,,,1,,,1,,,,,,,,Bau5Y0418,26/06/2025 18:00,,1,,,,1,1,,,,,,,,,,,,,,,,,,
b0ae5dad-c446-4d66-b7be-b3528a4f2b1a,,,,1,,,1,,,,,,,,Bau5Y0418,26/06/2025 18:00,,1,,,,1,1,1,,,,,,,,,,,,,,,,,
afc9d242-ebc4-40f1-81fb-9f467d71309c,,,,1,,,1,,,,,,,,BauG68855,26/06/2025 18:00,,1,,,,,,,,,,,,,,,,,,,,,,,
a278e837-96ff-4c28-9a9e-4a0f74dad327,,,,1,,,1,,,,,,,,BauG68855,26/06/2025 18:00,,1,,,,1,,,,,,,,,,,,,,,,,,,
5c396608-3181-4cdc-8fd2-4ff2a9a34507,,,,1,,,1,,,,,,,,BauG68855,26/06/2025 18:00,,1,,,,1,1,,,,,,,,,,,,,,,,,,
4b3338a4-be16-43ab-8758-5b3f98422635,,,,1,,,1,,,,,,,,BauG68855,26/06/2025 18:00,,1,,,,1,1,1,,,,,,,,,,,,,,,,,
6e8de598-7cbb-4501-81e1-a1918e02da81,,,,1,,,1,,,,,,,,BauBDGF40,26/06/2025 18:00,,1,,,,,,,,,,,,,,,,,,,,,,,
3492b9c3-4518-4446-b926-232b0f7b6807,,,,1,,,1,,,,,,,,BauBDGF40,26/06/2025 18:00,,1,,,,1,,,,,,,,,,,,,,,,,,,
4a305f0e-5fac-4878-bb34-cc92037dd65e,,,,1,,,1,,,,,,,,BauBDGF40,26/06/2025 18:00,,1,,,,1,1,,,,,,,,,,,,,,,,,,
18178747-9943-4e42-8f78-9c50088df430,,,,1,,,1,,,,,,,,BauBDGF40,26/06/2025 18:00,,1,,,,1,1,1,,,,,,,,,,,,,,,,,
2a7ea986-97f9-4810-b9bb-02a4727021af,,,,1,,,1,,,,,,,,Bau35RP19,26/06/2025 18:00,,1,,,,,,,,,,,,,,,,,,,,,,,
febd2a28-3f68-4084-a2f7-15d12ee2ec32,,,,1,,,1,,,,,,,,Bau35RP19,26/06/2025 18:01,,1,,,,1,,,,,,,,,,,,,,,,,,,
4e8a4c4a-6fbf-4c20-9a81-717010fe8dde,,,,1,,,1,,,,,,,,Bau35RP19,26/06/2025 18:01,,1,,,,1,1,,,,,,,,,,,,,,,,,,
eaf55bcc-5969-4d34-88eb-230e7f09512d,,,,1,,,1,,,,,,,,Bau35RP19,26/06/2025 18:01,,1,,,,1,1,1,,,,,,,,,,,,,,,,,
bcea7c71-c483-45e9-afe3-e2ed476f14cd,,,,1,,,1,,,,,,,,Bau5ZRD40,26/06/2025 18:01,,1,,,,,,,,,,,,,,,,,,,,,,,
2095c032-1ffe-4daa-8e58-349433156db9,,,,1,,,1,,,,,,,,Bau5ZRD40,26/06/2025 18:01,,1,,,,1,,,,,,,,,,,,,,,,,,,
f20d768d-08b3-4633-a6e0-f0799f0f0fd9,,,,1,,,1,,,,,,,,Bau5ZRD40,26/06/2025 18:01,,1,,,,1,1,,,,,,,,,,,,,,,,,,
97b2c385-bd5e-45ee-8fe6-050f9f568965,,,,1,,,1,,,,,,,,Bau5ZRD40,26/06/2025 18:01,,1,,,,1,1,1,,,,,,,,,,,,,,,,,
42c3fb12-e5a6-408e-88b8-3d3fe8056d75,,,,1,,,1,,,,,,,,BauMWT901,26/06/2025 18:01,,1,,,,,,,,,,,,,,,,,,,,,,,
649dfdb4-f202-457c-a266-ae6a1d7e1dcd,,,,1,,,1,,,,,,,,BauMWT901,26/06/2025 18:01,,1,,,,1,,,,,,,,,,,,,,,,,,,
15315305-e745-4c52-abcb-9e998b2dea18,,,,1,,,1,,,,,,,,BauMWT901,26/06/2025 18:01,,1,,,,1,1,,,,,,,,,,,,,,,,,,
07762464-ec1d-470a-94c8-1c6525bb32ed,,,,1,,,1,,,,,,,,BauMWT901,26/06/2025 18:01,,1,,,,1,1,1,,,,,,,,,,,,,,,,,
f2a6af3a-44c0-42ad-a331-f0dede0b6c8a,,,,1,,,1,,,,,,,,BauHCUR59,26/06/2025 18:01,,1,,,,,,,,,,,,,,,,,,,,,,,
84a59dca-e088-4843-8df7-f6c8c0f4656b,,,,1,,,1,,,,,,,,BauHCUR59,26/06/2025 18:01,,1,,,,1,,,,,,,,,,,,,,,,,,,
ddbb2615-64e2-428f-bd56-a31349f1e1e1,,,,1,,,1,,,,,,,,BauHCUR59,26/06/2025 18:01,,1,,,,1,1,,,,,,,,,,,,,,,,,,
b383e331-deda-481a-bcef-062afaf1bffa,,,,1,,,1,,,,,,,,BauHCUR59,26/06/2025 18:01,,1,,,,1,1,1,,,,,,,,,,,,,,,,,
344dfa7f-0dd0-49f9-bc79-a8c3c9760aae,,,,1,,,1,,,,,,,,GarBWBI44,26/06/2025 18:01,,1,,,,,,,,,,,,,,,,,,,,,,,
0d4e7502-ea5c-49bb-b3f8-ea5115e70029,,,,1,,,1,,,,,,,,GarBWBI44,26/06/2025 18:01,,,,1,,,,,,,,,,,,,,,,,,,,,
28c532f3-13ff-4b14-8590-d1d6d02440e8,,,,1,,,1,,,,,,,,GarBWBI44,26/06/2025 18:01,,,,,,1,,,,,,,,,,,,,,,,,,,
4305bb44-49bc-4083-81a9-8099b410ec39,,,,1,,,1,,,,,,,,GarBWBI44,26/06/2025 18:02,,,,,,,1,,,,,,,,,,,,,,,,,,
25a41dc2-0472-4e59-a800-37272d9af66b,,,,1,,,1,,,,,,,,GarBWBI44,26/06/2025 18:02,,,,,,,,,1,,,,,,,,,,,,,,,,
1dfc31ff-faf0-420f-b1c0-42f35a74ea4c,,,,1,,,1,,,,,,,,GarBWBI44,26/06/2025 18:02,,,,,1,,,,,,,,,,,,,,,,,,,,
